,Close,SMA_7,EMA_7,edit_count,sentiment,neg_sentiment
2014-12-22,331.885986328125,322.3847900390625,326.78710780722395,10.0,-0.4801907701836888,0.7101815670779086
2014-12-23,334.5719909667969,327.0199890136719,329.38206886041496,9.9,-0.4811282376660437,0.7101815670779085
2014-12-24,322.53399658203125,327.95819091796875,327.09937810095374,9.866666666666667,-0.46701530966206783,0.7023027791991207
2014-12-25,319.00799560546875,325.7685913085937,324.40225060245876,9.8,-0.46172813759622705,0.698136112532454
2014-12-26,327.92401123046875,327.18479614257814,325.57617081179546,9.133333333333333,-0.45340358267603054,0.6941361125324541
2014-12-27,315.8630065917969,323.9802001953125,322.33844940512927,8.3,-0.4731969515608806,0.7060408744372159
2014-12-28,317.239013671875,320.51360473632815,320.63863749404453,7.366666666666666,-0.46770847967740864,0.7031015373515374
2014-12-29,312.6700134277344,318.5408081054687,317.98242947194115,7.833333333333333,-0.4707084943114527,0.7058793151293152
2014-12-30,310.73699951171875,316.88660888671876,315.56728615186705,9.166666666666666,-0.4589737206570143,0.7000683317321248
2014-12-31,320.1929931640625,315.3404052734375,317.10918848926553,9.2,-0.4503606498665998,0.6972905539543471
2015-01-01,314.2489929199219,315.0176025390625,316.155789966151,9.5,-0.4403790198847386,0.6923954490592422
2015-01-02,315.0320129394531,314.5762023925781,315.7811976239184,9.633333333333333,-0.42184622640070174,0.6828716395354327
2015-01-03,281.0820007324219,308.25859985351565,304.2147986600862,10.0,-0.45581262444115533,0.7034271950909883
2015-01-04,264.19500732421875,298.9502014160156,290.87486821479706,10.6,-0.4772168252334679,0.7312049728687661
2015-01-05,274.4739990234375,289.8064025878906,285.40791181767725,10.666666666666666,-0.4772369031242879,0.7312049728687661
2015-01-06,286.1889953613281,284.19440307617185,285.6682729988942,11.766666666666667,-0.4694675965066633,0.7263030120844522
2015-01-07,294.3370056152344,280.05540161132814,288.5578505376743,11.933333333333334,-0.4485663443428822,0.7151919009733412
2015-01-08,283.3489990234375,280.50880126953126,286.8215666995954,12.8,-0.44605094243566573,0.7132572604504653
2015-01-09,290.4079895019531,285.75139770507815,288.017040967048,12.866666666666667,-0.40719606594390717,0.6910350382282431
2015-01-10,274.7959899902344,285.8157958984375,283.6100239747768,13.766666666666667,-0.4088163542577615,0.6898445620377669
2015-01-11,265.6600036621094,281.7099975585937,277.62668387055436,14.2,-0.4074830354414705,0.6905390064822113
2015-01-12,267.7959899902344,276.40179443359375,274.34978591044774,14.266666666666667,-0.4224890883215306,0.69926916521237
2015-01-13,225.86099243164062,264.90419311523436,258.1868547508454,15.9,-0.39962999060623383,0.688158054101259
2015-01-14,178.10299682617188,242.4431945800781,231.49223544262088,16.0,-0.39490738577336787,0.6862641147073197
2015-01-15,209.843994140625,229.45279541015626,224.27615500862228,15.766666666666667,-0.4076210259791558,0.6930822965255015
2015-01-16,208.0970001220703,217.94019470214843,218.88310337977163,15.766666666666667,-0.44332135388218813,0.7139156298588348
2015-01-17,199.25999450683594,204.23299560546874,212.34206708879307,15.466666666666667,-0.43688693070927265,0.6953971113403162
2015-01-18,210.33900451660156,201.12859802246095,211.67437956472924,15.533333333333333,-0.4594095231936216,0.7065082224514274
2015-01-19,214.86099243164062,208.48019714355468,212.73658385369973,16.2,-0.47948817267374033,0.7197560856992905
2015-01-20,211.31500244140625,208.77439880371094,212.26272338293523,16.766666666666666,-0.4833521492620652,0.7217402126834176
2015-01-21,226.89700317382812,212.5343994140625,217.1408166465662,16.5,-0.48229749772353425,0.7196568793500843
2015-01-22,233.406005859375,219.3636016845703,222.56254638416917,16.733333333333334,-0.4907444759216916,0.7241013237945286
2015-01-23,232.87899780273438,223.87160034179686,226.00136352369094,16.633333333333333,-0.5088776617681566,0.734577514270719
2015-01-24,247.8470001220703,230.46880187988282,233.28324238981742,16.6,-0.5378296961488575,0.7512441809373858
2015-01-25,253.71800231933594,238.94940185546875,240.09482903299028,16.433333333333334,-0.5182441908222686,0.724577514270719
2015-01-26,273.4729919433594,248.264599609375,251.22088333644666,16.2,-0.4961932433036928,0.6960060856992906
2015-01-27,263.4750061035156,254.2783996582031,255.3055909254697,15.933333333333334,-0.5157672269607472,0.7062624959557008
2015-01-28,233.9149932861328,254.4855987548828,248.17539171235742,15.633333333333333,-0.5207150910870233,0.7081143478075528
2015-01-29,233.51300048828125,251.618798828125,243.28792797099874,13.866666666666667,-0.5225574887645106,0.7079994052788171
2015-01-30,226.4250030517578,246.1601989746094,237.66695299791843,13.666666666666666,-0.5227112354135817,0.7079994052788171
2015-01-31,217.46400451660156,234.95840148925782,230.9326368374795,12.933333333333334,-0.5180219624463297,0.6898175870969988
2015-02-01,226.9720001220703,227.65780029296874,229.61242459900978,12.8,-0.5340226737965438,0.6993413966208083
2015-02-02,238.22900390625,228.52060241699218,232.48461770142322,12.3,-0.5111235420216413,0.6704525077319194
2015-02-03,227.26800537109375,227.2716033935547,230.74574692464677,11.8,-0.5013561613337159,0.6648969521763639
2015-02-04,226.85299682617188,227.3572021484375,229.4481635584885,11.9,-0.4930325235402543,0.6607302855096973
2015-02-05,217.11099243164062,227.2865997314453,225.33577318287254,10.9,-0.45859049624725473,0.640632246294011
2015-02-06,222.26600646972656,226.34540100097655,224.3125176118239,10.966666666666667,-0.4649291085686051,0.6434100240717888
2015-02-07,227.75399780273438,224.25039978027343,225.45967767546074,9.366666666666667,-0.4708659523487361,0.646677997927998
2015-02-08,223.41200256347656,223.47919921875,224.77711930479936,9.466666666666667,-0.4987841325097885,0.6633446645946646
2015-02-09,220.11000061035156,222.13059997558594,223.2214130733168,8.366666666666667,-0.4866614563643257,0.6562018074518075
2015-02-10,219.83900451660156,222.67620239257812,222.09394355441174,8.233333333333333,-0.4967664314686576,0.6610629185629187
2015-02-11,219.18499755859375,222.06000061035155,221.1242948891391,8.033333333333333,-0.4944838195138778,0.6592772042772044
2015-02-12,221.76400756835938,220.86200256347655,221.3375324488792,6.633333333333334,-0.5024576374721693,0.6629809079809079
2015-02-13,235.427001953125,223.26500244140624,226.0340222836278,6.666666666666667,-0.49281246188452005,0.657930402930403
2015-02-14,257.3210144042969,230.70720520019532,236.4630196571842,6.666666666666667,-0.47829502992997724,0.6495970695970695
2015-02-15,234.8249969482422,233.70440368652345,235.91701208753688,8.066666666666666,-0.46507280091613695,0.6415970695970696
2015-02-16,233.84300231933594,236.63600463867186,235.22567549813658,10.433333333333334,-0.48817088945819764,0.6697660836815766
2015-02-17,243.61000061035156,241.0052032470703,238.02045053554158,11.466666666666667,-0.47929173904452205,0.6650041789196719
2015-02-18,236.3260040283203,241.18500366210938,237.4556350331345,11.433333333333334,-0.490491636361308,0.6713118712273641
2015-02-19,240.2830047607422,237.77740173339845,238.39809160900376,11.3,-0.488569378898282,0.6698179403216685
2015-02-20,243.7790069580078,239.56820373535157,240.1917300586718,11.633333333333333,-0.4905604641925022,0.6725957180994463
2015-02-21,244.53399658203125,241.70640258789064,241.63915223312495,11.366666666666667,-0.47243648879634587,0.6625957180994464
2015-02-22,235.9770050048828,240.17980346679687,239.7517698237109,11.3,-0.46140839138251083,0.6587861942899226
2015-02-23,238.89199829101562,240.69300231933593,239.4651793128125,11.633333333333333,-0.45790832372461626,0.6565639720677002
2015-02-24,238.73500061035156,240.3834014892578,239.22178641199218,11.7,-0.48639553618386255,0.6898973054010337
2015-02-25,237.47000122070312,239.12160034179686,238.63785801489587,12.266666666666667,-0.5073450036745636,0.7173482857931905
2015-02-26,236.42599487304688,237.5,237.9005703009462,13.366666666666667,-0.48250351217820986,0.7041903910563484
2015-02-27,253.8280029296875,241.07019958496093,243.20971451052668,13.266666666666667,-0.48909452271341464,0.7078940947600522
2015-02-28,254.26300048828125,244.14440002441407,246.89414316977823,13.1,-0.48024931422749345,0.6878940947600521
2015-03-01,260.2019958496094,248.43779907226562,251.3300940630553,13.0,-0.4698257453429618,0.66567187253783
2015-03-02,275.6700134277344,256.0778015136719,259.44340051794836,13.0,-0.4698257453429618,0.66567187253783
2015-03-03,281.7019958496094,265.13300170898435,266.8629322951687,12.9,-0.439425796984426,0.6323385392044967
2015-03-04,273.0920104980469,268.9858032226563,268.9392916961281,12.9,-0.439425796984426,0.6323385392044967
2015-03-05,276.1780090332031,273.3688049316406,271.35219747515316,12.8,-0.427788976880039,0.6101163169822743
2015-03-06,272.7229919433594,275.8730041503906,271.80912896455527,12.533333333333333,-0.4030605830769988,0.5809496503156076
2015-03-07,276.260986328125,275.99119873046874,273.29308141907853,12.4,-0.41463185727807406,0.5726163169822743
2015-03-08,274.35400390625,274.5216003417969,273.6467222481357,12.133333333333333,-0.3968724459927531,0.5476163169822743
2015-03-09,289.60699462890625,277.82459716796876,278.9668130417259,12.033333333333333,-0.36392994826249797,0.514282983648941
2015-03-10,291.760009765625,280.9409973144531,283.2312119496923,11.833333333333334,-0.34155493781181695,0.48650520587116325
2015-03-11,296.3789978027344,285.6721984863281,287.61380723403965,11.8,-0.3700316608469935,0.5031718725378299
2015-03-12,294.35400390625,289.2908020019531,289.86053945810977,11.4,-0.3475335012397421,0.4753940947600521
2015-03-13,285.3370056152344,291.48740234375,288.35269484381797,11.566666666666666,-0.35020781982232574,0.4769966588626163
2015-03-14,281.885009765625,289.94300537109376,286.1967998177537,11.4,-0.3487662966103521,0.4760707329366903
2015-03-15,286.39300537109375,288.8696044921875,286.2622016688671,11.266666666666667,-0.3439337207262218,0.47468184404780145
2015-03-16,290.5929870605469,287.71240234375,287.70579679942705,11.233333333333333,-0.37572909411965144,0.4913485107144681
2015-03-17,285.5050048828125,285.9426025390625,286.97219949388887,9.666666666666666,-0.3715951851193607,0.488237399603357
2015-03-18,256.29901123046875,280.1350036621094,276.7478034060822,7.3,-0.34849709657730005,0.46006838551884993
2015-03-19,260.9280090332031,275.943603515625,271.4745386151225,6.0,-0.3353617225118706,0.45371917916964366
2015-03-20,261.7489929199219,271.0148010253906,268.2326900500557,5.733333333333333,-0.3377284749867863,0.4544250615225848
2015-03-21,260.0249938964844,264.9012023925781,265.4967913321986,5.466666666666667,-0.3298169652438625,0.45115708766637563
2015-03-22,267.9599914550781,261.39219970703124,266.3178580398251,4.9,-0.34075112407238595,0.45671264322193117
2015-03-23,266.739990234375,263.4803955078125,266.4585687713418,4.866666666666666,-0.36496174300542783,0.47337930988859783
2015-03-24,245.59500122070312,260.4137939453125,259.50404625446225,4.733333333333333,-0.3940055835726987,0.4867126432219312
2015-03-25,246.19700622558594,257.3033966064453,255.06836624483682,4.9,-0.3805146998315848,0.47893486544415337
2015-03-26,248.53199768066406,255.00479736328126,252.88957672344594,5.033333333333333,-0.3827205707116058,0.47893486544415337
2015-03-27,247.0290069580078,250.8186004638672,250.93605346829992,4.6,-0.3924208606061586,0.4848172183853299
2015-03-28,252.79800415039062,248.03020324707032,251.5567036956635,3.3333333333333335,-0.38398631790629456,0.4646417797888386
2015-03-29,242.71299743652344,247.45380249023438,248.6088016092835,3.1333333333333333,-0.35071570389156304,0.43130844645550526
2015-03-30,247.5260009765625,247.7196014404297,248.24786806504318,3.2333333333333334,-0.34296249726763794,0.4424195575666164
2015-03-31,244.2239990234375,246.85800170898438,246.90657838450795,3.2666666666666666,-0.37614024857035716,0.4757528908999497
2015-04-01,247.27200317382812,246.90660095214844,247.0283866476147,3.3,-0.3451690552567585,0.4757528908999497
2015-04-02,253.0050048828125,246.9480010986328,249.02059272601397,3.566666666666667,-0.37806037718406754,0.5090862242332831
2015-04-03,254.32200622558594,249.26980285644532,250.78773055920465,3.6666666666666665,-0.41100872544134426,0.5424195575666163
2015-04-04,253.69700622558594,250.50400390625,251.75748911466508,3.8333333333333335,-0.418727145867395,0.5624195575666164
2015-04-05,260.5979919433594,253.77880249023437,254.70432339089652,3.933333333333333,-0.4262682427401486,0.5846417797888387
2015-04-06,255.49200439453125,255.422802734375,254.96688372544145,3.933333333333333,-0.42626824274014863,0.5846417797888387
2015-04-07,253.17999267578125,255.45780029296876,254.37125337555472,3.933333333333333,-0.42626824274014863,0.5846417797888387
2015-04-08,245.02200317382812,253.5977996826172,251.25483664164585,3.933333333333333,-0.42626824274014863,0.5846417797888387
2015-04-09,243.67599487304688,251.59359741210938,248.72855605211288,3.966666666666667,-0.4595898140902463,0.617975113122172
2015-04-10,236.07200622558594,246.6884002685547,244.50970610993724,4.066666666666666,-0.46024819408209555,0.617975113122172
2015-04-11,236.552001953125,242.90039978027343,241.85713805766653,4.066666666666666,-0.46024819408209555,0.617975113122172
2015-04-12,236.1529998779297,239.49500122070313,239.95575866442093,3.7333333333333334,-0.44356874563238197,0.6094281045751634
2015-04-13,224.58700561523438,235.4080017089844,234.83284098135877,3.6,-0.42659217752954537,0.5844281045751634
2015-04-14,219.15899658203125,230.50460205078124,229.60822618158295,3.6,-0.4386502950185654,0.58859477124183
2015-04-15,223.83299255371094,228.05679931640626,227.68314830562565,3.5,-0.40557397360213443,0.5552614379084967
2015-04-16,228.572998046875,226.46099853515625,227.97976488604212,3.4,-0.3921491969420629,0.5330392156862744
2015-04-17,222.8820037841797,223.80679931640626,226.28051118542132,3.4,-0.3921491969420629,0.5330392156862744
2015-04-18,223.3560028076172,223.56059875488282,225.30567505948665,3.4,-0.4143605452902566,0.5441503267973856
2015-04-19,222.60000610351562,224.2488006591797,224.40378540749634,2.9,-0.3847705092860592,0.5294444444444444
2015-04-20,224.62600708007812,224.40740356445312,224.47785929835695,2.933333333333333,-0.40049113500449385,0.5372222222222223
2015-04-21,235.2689971923828,225.7466033935547,228.07490526303224,3.066666666666667,-0.3750977296464973,0.523888888888889
2015-04-22,234.17599487304688,228.00540161132812,230.1086017997038,3.1666666666666665,-0.3809854968223307,0.523888888888889
2015-04-23,236.46200561523438,230.62660217285156,232.22640307154734,3.1333333333333333,-0.3481799506975545,0.49055555555555563
2015-04-24,231.26800537109375,232.36020202636718,231.90693717139615,2.466666666666667,-0.33363647230797344,0.4672222222222222
2015-04-25,226.38999938964844,232.71300048828124,230.0679579108136,2.3,-0.3362334135671457,0.4672222222222222
2015-04-26,219.42999267578125,229.54519958496093,226.52196949913616,2.4,-0.3197124584019184,0.4576984126984127
2015-04-27,229.28599548339844,228.56719970703125,227.44331149389026,2.533333333333333,-0.3381561739742756,0.4826984126984127
2015-04-28,225.85499572753906,226.4457977294922,226.91387290510653,2.7,-0.3676254299779733,0.5160317460317461
2015-04-29,225.80799865722656,225.35379638671876,226.54524815581323,2.7,-0.38926853148473634,0.5271428571428571
2015-04-30,236.14500427246094,227.30479736328124,229.74516686136246,2.6666666666666665,-0.3560907801820172,0.4938095238095238
2015-05-01,232.07899475097656,229.8345977783203,230.52310949123384,2.6333333333333333,-0.38706197349561583,0.4938095238095238
2015-05-02,234.92999267578125,230.96339721679686,231.99207055274965,2.433333333333333,-0.32923329008950125,0.4604761904761905
2015-05-03,240.35800170898438,233.86399841308594,234.78071427149456,2.8333333333333335,-0.3160034036636353,0.45380952380952383
2015-05-04,239.01800537109375,236.50599975585936,236.19314463802763,2.933333333333333,-0.33194446062048283,0.46297619047619054
2015-05-05,236.12100219726562,236.5011993408203,236.16909715777365,2.966666666666667,-0.32460424828860496,0.45742063492063495
2015-05-06,229.78199768066406,236.04179992675782,234.04006399873714,3.1333333333333333,-0.332010861320628,0.4774206349206349
2015-05-07,237.33399963378906,236.52260131835936,235.13804254375447,3.6333333333333333,-0.36075579134954344,0.508531746031746
2015-05-08,243.86300659179688,237.22360229492188,238.04636389310195,3.7666666666666666,-0.3895243436925941,0.5418650793650793
2015-05-09,241.83200073242188,237.7864013671875,239.30824283954195,3.8666666666666667,-0.37371962972813183,0.533531746031746
2015-05-10,240.29600524902344,238.62140197753905,239.63749697603578,3.9,-0.36201195407244896,0.5268650793650794
2015-05-11,242.1580047607422,241.0966033935547,240.47766623760458,4.133333333333334,-0.3875693520170355,0.5554365079365079
2015-05-12,241.11199951171875,241.85220336914062,240.68911066230933,4.266666666666667,-0.3999621711340215,0.5617857142857142
2015-05-13,236.3769989013672,240.3550018310547,239.25174007532866,4.266666666666667,-0.3999621711340215,0.5617857142857142
2015-05-14,236.9290008544922,239.37440185546876,238.47749366838318,4.066666666666666,-0.3474135296709007,0.5367857142857143
2015-05-15,237.60499572753906,238.83619995117186,238.18666102143516,4.3,-0.3523493951298888,0.5558333333333334
2015-05-16,236.1529998779297,237.63519897460938,237.50877397360003,4.366666666666666,-0.38551431156576627,0.5891666666666667
2015-05-17,236.802001953125,236.77319946289063,237.27318330010837,4.733333333333333,-0.3888358454191237,0.6073484848484849
2015-05-18,233.1280059814453,236.12340087890624,235.8914575272207,4.966666666666667,-0.3692808287955208,0.5973484848484849
2015-05-19,231.94700622558594,235.127001953125,234.5766404266758,5.066666666666666,-0.37710113938817214,0.6006818181818182
2015-05-20,234.01800537109375,234.40960388183595,234.3904287414818,5.1,-0.36539625360916705,0.5949242424242426
2015-05-21,235.343994140625,234.247802734375,234.70828387452954,5.033333333333333,-0.36937121200247586,0.5971464646464646
2015-05-22,240.34800720214844,234.95700378417968,236.5881916504025,5.066666666666666,-0.33463261085434737,0.5771464646464647
2015-05-23,238.8719940185547,236.10580139160157,237.34945910645325,5.066666666666666,-0.33463261085434737,0.5771464646464647
2015-05-24,240.9530029296875,237.90700073242186,238.55064038086468,5.133333333333334,-0.3358200893569388,0.5938131313131314
2015-05-25,237.11000061035156,238.52539978027343,238.070427124027,5.133333333333334,-0.33581766146107495,0.5938131313131314
2015-05-26,237.11599731445312,238.87980041503906,237.75228385416906,4.9,-0.3216888592410483,0.5700036075036076
